Date,TempInSitu,Serial,Salinity
1/15/2021 11:28,28.9,316,33.9348304
1/15/2021 11:28,28.88,316,33.92597508
1/15/2021 11:28,28.89,316,33.92540698
1/15/2021 11:28,28.88,316,33.91943296
1/15/2021 11:28,28.9,316,33.91175851
1/15/2021 11:28,28.92,316,33.87458121
1/15/2021 11:29,28.92,316,33.90744858
1/15/2021 11:29,28.93,316,33.91015126
1/15/2021 11:29,28.93,316,33.8839165
1/15/2021 11:29,28.98,316,33.83531369
1/15/2021 11:29,29.04,316,33.7928667
1/15/2021 11:29,29.09,316,33.77719259
1/15/2021 11:30,29.09,316,33.81329126
1/15/2021 11:30,29.1,316,33.7766478
1/15/2021 11:30,29.03,316,33.83924856
1/15/2021 11:30,29,316,33.82768222
1/15/2021 11:30,28.87,316,33.91664181
1/15/2021 11:30,28.84,316,33.93798432
1/15/2021 11:31,28.82,316,33.95222534
1/15/2021 11:31,28.84,316,33.89851844
1/15/2021 11:31,28.83,316,33.93518951
1/15/2021 11:31,28.84,316,33.95444745
1/15/2021 11:31,28.87,316,33.91010018
1/15/2021 11:31,28.87,316,33.92655111
1/15/2021 11:32,28.87,316,33.91010088
1/15/2021 11:32,28.88,316,33.90953592
1/15/2021 11:32,28.88,316,33.90299395
1/15/2021 11:32,28.87,316,33.94627671
1/15/2021 11:32,28.87,316,33.916646
1/15/2021 11:32,28.87,316,33.95618564
1/15/2021 11:33,28.88,316,33.94243402
1/15/2021 11:33,28.87,316,33.95945889
1/15/2021 11:33,28.86,316,33.94021357
1/15/2021 11:33,28.87,316,33.96273219
1/15/2021 11:33,28.87,316,33.97591434
1/15/2021 11:33,28.87,316,33.94300715
1/15/2021 11:34,28.89,316,33.90570376
1/15/2021 11:34,28.88,316,33.94570821
1/15/2021 11:34,28.88,316,33.96879394
1/15/2021 11:34,28.88,316,33.93916548
1/15/2021 11:34,28.88,316,33.93916583
1/15/2021 11:34,28.89,316,33.9847586
1/15/2021 11:35,28.87,316,33.92982983
1/15/2021 11:35,28.89,316,33.94522907
1/15/2021 11:35,28.89,316,33.93859634
1/15/2021 11:35,28.87,316,33.93964746
1/15/2021 11:35,28.88,316,33.93916792
1/15/2021 11:35,28.88,316,33.90627241
1/15/2021 11:36,28.88,316,33.94571205
1/15/2021 11:36,28.88,316,33.93253486
1/15/2021 11:36,28.88,316,33.95561916
1/15/2021 11:36,28.88,316,33.95561951
1/15/2021 11:36,28.88,316,33.95234796
1/15/2021 11:36,28.89,316,33.90898027
1/15/2021 11:37,28.88,316,33.93253661
1/15/2021 11:37,28.89,316,33.93860018
1/15/2021 11:37,28.89,316,33.9123428
1/15/2021 11:37,28.9,316,33.89206677
1/15/2021 11:37,28.88,316,33.92272354
1/15/2021 11:37,28.89,316,33.89917078
1/15/2021 11:38,28.89,316,33.91561488
1/15/2021 11:38,28.9,316,33.89533794
1/15/2021 11:38,28.89,316,33.93860262
1/15/2021 11:38,28.9,316,33.90187834
1/15/2021 11:38,28.9,316,33.91177945
1/15/2021 11:38,28.89,316,33.94850794
1/15/2021 11:39,28.88,316,33.91609275
1/15/2021 11:39,28.89,316,33.92542967
1/15/2021 11:39,28.87,316,33.94629102
1/15/2021 11:39,28.89,316,33.93206304
1/15/2021 11:39,28.89,316,33.90898621
1/15/2021 11:39,28.89,316,33.93860576
1/15/2021 11:40,28.89,316,33.94851038
1/15/2021 11:40,28.87,316,33.92984066
1/15/2021 11:40,28.9,316,33.95793202
1/15/2021 11:40,28.93,316,33.9530296
1/15/2021 11:40,28.93,316,33.95302995
1/15/2021 11:40,28.93,316,33.9464926
1/15/2021 11:41,28.94,316,33.98550486
1/15/2021 11:41,28.97,316,33.99065989
1/15/2021 11:41,29.04,316,33.92441499
1/15/2021 11:41,29.03,316,33.9645034
1/15/2021 11:41,29.05,316,33.95029884
1/15/2021 11:41,29.05,316,33.96017524
1/15/2021 11:42,29.05,316,33.95029953
1/15/2021 11:42,29.06,316,33.93658862
1/15/2021 11:42,29.09,316,33.96157454
1/15/2021 11:42,29.06,316,33.95307581
1/15/2021 11:42,29.05,316,33.98998915
1/15/2021 11:42,29.05,316,33.97340653
1/15/2021 11:43,29.05,316,33.97340688
1/15/2021 11:43,29.05,316,33.9899902
1/15/2021 11:43,29.05,316,34.00648418
1/15/2021 11:43,29.03,316,33.99759481
1/15/2021 11:43,29.04,316,33.98051444
1/15/2021 11:43,29.01,316,34.01182467
1/15/2021 11:44,29.03,316,33.98100627
1/15/2021 11:44,29.03,316,33.971126
1/15/2021 11:44,29.01,316,34.02506775
1/15/2021 11:44,29.03,316,33.97438997
1/15/2021 11:44,29.03,316,33.97774429
1/15/2021 11:44,29.03,316,33.99424331
1/15/2021 11:45,29.03,316,34.00086162
1/15/2021 11:45,29,316,33.99908003
1/15/2021 11:45,29.03,316,33.99424436
1/15/2021 11:45,29.03,316,34.00748084
1/15/2021 11:45,29.03,316,33.97439241
1/15/2021 11:45,29.03,316,33.99759969
1/15/2021 11:46,29.03,316,34.01410026
1/15/2021 11:46,29.01,316,34.02171565
1/15/2021 11:46,29,316,34.04870504
1/15/2021 11:46,28.97,316,34.06019918
1/15/2021 11:46,28.98,316,34.01994341
1/15/2021 11:46,28.99,316,33.99957716
1/15/2021 11:47,28.95,316,34.01807527
1/15/2021 11:47,28.98,316,33.996714
1/15/2021 11:47,28.99,316,34.00620114
1/15/2021 11:47,28.97,316,34.0138164
1/15/2021 11:47,28.95,316,34.01144854
1/15/2021 11:47,28.94,316,34.02520258
1/15/2021 11:48,28.94,316,33.99550778
1/15/2021 11:48,28.94,316,33.99550812
1/15/2021 11:48,28.93,316,33.99263974
1/15/2021 11:48,28.93,316,34.02570107
1/15/2021 11:48,28.94,316,33.98552091
1/15/2021 11:48,28.95,316,34.00818239
1/15/2021 11:49,28.97,316,33.97080231
1/15/2021 11:49,28.95,316,33.97840493
1/15/2021 11:49,28.97,316,34.01708772
1/15/2021 11:49,28.98,316,33.96369244
1/15/2021 11:49,28.95,316,33.96851111
1/15/2021 11:49,28.97,316,34.0038376
1/15/2021 11:50,28.98,316,33.95707067
1/15/2021 11:50,28.99,316,33.92357122
1/15/2021 11:50,28.97,316,33.94440011
1/15/2021 11:50,28.99,316,33.94007837
1/15/2021 11:50,28.98,316,33.95380609
1/15/2021 11:50,28.98,316,33.98683134
1/15/2021 11:51,28.98,316,33.99345543
1/15/2021 11:51,28.99,316,33.97309653
1/15/2021 11:51,28.99,316,33.94343598
1/15/2021 11:51,28.99,316,33.94996681
1/15/2021 11:51,28.98,316,33.96369697
1/15/2021 11:51,28.99,316,33.97309793
1/15/2021 11:52,28.98,316,33.95707485
1/15/2021 11:52,28.94,316,33.99878548
1/15/2021 11:52,28.95,316,33.96851669
1/15/2021 11:52,28.95,316,33.95199637
1/15/2021 11:52,28.95,316,33.92240795
1/15/2021 11:52,28.95,316,33.9224083
1/15/2021 11:53,28.95,316,33.95862368
1/15/2021 11:53,28.97,316,33.96418678
1/15/2021 11:53,28.98,316,33.94065757
1/15/2021 11:53,28.98,316,33.90437499
1/15/2021 11:53,28.95,316,33.94210517
1/15/2021 11:53,28.98,316,33.94392438
1/15/2021 11:54,28.99,316,33.9104294
1/15/2021 11:54,28.98,316,33.93068089
1/15/2021 11:54,28.99,316,33.9335562
1/15/2021 11:54,28.99,316,33.92358028
1/15/2021 11:54,28.97,316,33.96092325
1/15/2021 11:54,28.97,316,33.9377861
1/15/2021 11:55,28.97,316,33.90821042
1/15/2021 11:55,28.98,316,33.9538155
1/15/2021 11:55,28.97,316,33.94441056
1/15/2021 11:55,28.98,316,33.91753102
1/15/2021 11:55,28.98,316,33.914266
1/15/2021 11:55,28.97,316,33.91474393
1/15/2021 11:56,28.98,316,33.9142667
1/15/2021 11:56,28.98,316,33.95708356
1/15/2021 11:56,28.99,316,33.95659831
1/15/2021 11:56,29,316,33.94287278
1/15/2021 11:56,28.99,316,33.96648613
1/15/2021 11:56,29,316,33.95284885
1/15/2021 11:57,29,316,33.95937878
1/15/2021 11:57,29,316,33.94287417
1/15/2021 11:57,29,316,33.93634544
1/15/2021 11:57,29.01,316,33.94239143
1/15/2021 11:57,29,316,33.92972658
1/15/2021 11:57,29,316,33.92310758
1/15/2021 11:58,29.01,316,33.91274664
1/15/2021 11:58,28.99,316,33.94345026
1/15/2021 11:58,29,316,33.94287661
1/15/2021 11:58,29,316,33.95938192
1/15/2021 11:58,29,316,33.95938227
1/15/2021 11:58,29,316,33.92646466
1/15/2021 11:59,29,316,33.95938297
1/15/2021 11:59,29,316,33.9660038
1/15/2021 11:59,28.99,316,33.93356666
1/15/2021 11:59,28.99,316,33.95660493
1/15/2021 11:59,29,316,33.93961483
1/15/2021 11:59,29.01,316,33.94239631
1/15/2021 12:00,29.03,316,33.91170381
1/15/2021 12:00,29.01,316,33.91601473
1/15/2021 12:00,29.03,316,33.89521224
1/15/2021 12:00,29.04,316,33.91784064
1/15/2021 12:00,29.03,316,33.90518064
1/15/2021 12:00,29.03,316,33.93807771
1/15/2021 12:01,29.05,316,33.90739729
1/15/2021 12:01,29.03,316,33.93481569
1/15/2021 12:01,29.04,316,33.9673193
1/15/2021 12:01,29.04,316,33.93759587
1/15/2021 12:01,29.04,316,33.9112289
1/15/2021 12:01,29.06,316,33.91353262
1/15/2021 12:02,29.06,316,33.9003099
1/15/2021 12:02,29.08,316,33.89935616
1/15/2021 12:02,29.06,316,33.90031059
1/15/2021 12:02,29.08,316,33.89274806
1/15/2021 12:02,29.06,316,33.92340691
1/15/2021 12:02,29.09,316,33.89227272
1/15/2021 12:03,29.1,316,33.90826795
1/15/2021 12:03,29.1,316,33.86211638
1/15/2021 12:03,29.1,316,33.87532782
1/15/2021 12:03,29.12,316,33.87103459
1/15/2021 12:03,29.12,316,33.84797014
1/15/2021 12:03,29.11,316,33.84852953
1/15/2021 12:04,29.1,316,33.88845063
1/15/2021 12:04,29.11,316,33.88797528
1/15/2021 12:04,29.08,316,33.89936068
1/15/2021 12:04,29.09,316,33.86919654
1/15/2021 12:04,29.08,316,33.90597038
1/15/2021 12:04,29.08,316,33.90597073
1/15/2021 12:05,29.08,316,33.88288574
1/15/2021 12:05,29.06,316,33.90031651
1/15/2021 12:05,29.06,316,33.90031686
1/15/2021 12:05,29.1,316,33.88193819
1/15/2021 12:05,29.04,316,33.95083476
1/15/2021 12:05,29.09,316,33.89888656
1/15/2021 12:06,29.09,316,33.91201217
1/15/2021 12:06,29.03,316,33.94470506
1/15/2021 12:06,29.09,316,33.93183807
1/15/2021 12:06,29.08,316,33.955503
1/15/2021 12:06,29.06,316,33.9267666
1/15/2021 12:06,29.08,316,33.96211445
1/15/2021 12:07,29.06,316,33.96309195
1/15/2021 12:07,29.1,316,33.91488352
1/15/2021 12:07,29.12,316,33.93038942
1/15/2021 12:07,29.11,316,33.91440366
1/15/2021 12:07,29.05,316,34.00327243
1/15/2021 12:07,29.1,316,33.95118117
1/15/2021 12:08,29.14,316,33.89315676
1/15/2021 12:08,29.06,316,33.93329141
1/15/2021 12:08,29.09,316,33.97484849
1/15/2021 12:08,29.08,316,33.96872888
1/15/2021 12:08,29.08,316,34.02497597
1/15/2021 12:08,29,316,34.07533714
1/15/2021 12:09,29.08,316,34.01836396
1/15/2021 12:09,29.12,316,33.97337579
1/15/2021 12:09,29.17,316,33.92137407
1/15/2021 12:09,29.22,316,33.93882599
1/15/2021 12:09,29.21,316,33.92937703
1/15/2021 12:09,29.24,316,33.86861245
1/15/2021 12:10,29.25,316,33.88465233
1/15/2021 12:10,29.26,316,33.87091069
1/15/2021 12:10,29.26,316,33.86766293
1/15/2021 12:10,29.26,316,33.87424977
1/15/2021 12:10,29.26,316,33.91052457
1/15/2021 12:10,29.26,316,33.90068869
1/15/2021 12:11,29.26,316,33.87758924
1/15/2021 12:11,29.24,316,33.92142245
1/15/2021 12:11,29.24,316,33.9049022
1/15/2021 12:11,29.2,316,33.94974412
1/15/2021 12:11,29.19,316,33.93369571
1/15/2021 12:11,29.16,316,33.98805376
1/15/2021 12:12,29.21,316,33.91953588
1/15/2021 12:12,29.21,316,33.91953622
1/15/2021 12:12,29.19,316,33.95683232
1/15/2021 12:12,29.19,316,33.9237573
1/15/2021 12:12,29.16,316,33.93841009
1/15/2021 12:12,29.14,316,33.96579593
1/15/2021 12:13,29.12,316,33.95682316
1/15/2021 12:13,29.1,316,33.98758531
1/15/2021 12:13,29.1,316,33.99419501
1/15/2021 12:13,29.11,316,33.98048417
1/15/2021 12:13,29.1,316,33.97101862
1/15/2021 12:13,29.1,316,33.96115136
1/15/2021 12:14,29.12,316,33.97999239
1/15/2021 12:14,29.17,316,33.91153136
1/15/2021 12:14,29.28,316,33.84696916
1/15/2021 12:14,29.27,316,33.85402617
1/15/2021 12:14,29.28,316,33.87664213
1/15/2021 12:14,29.3,316,33.85594252
1/15/2021 12:15,29.27,316,33.85068975
1/15/2021 12:15,29.3,316,33.79663008
1/15/2021 12:15,29.31,316,33.8159026
1/15/2021 12:15,29.32,316,33.82534753
1/15/2021 12:15,29.3,316,33.83944668
1/15/2021 12:15,29.31,316,33.84889042
1/15/2021 12:16,29.32,316,33.80561573
1/15/2021 12:16,29.27,316,33.84086051
1/15/2021 12:16,29.3,316,33.81312674
1/15/2021 12:16,29.31,316,33.8126607
1/15/2021 12:16,29.31,316,33.82248429
1/15/2021 12:16,29.31,316,33.82906376
1/15/2021 12:17,29.31,316,33.81266174
1/15/2021 12:17,29.33,316,33.80515269
1/15/2021 12:17,29.33,316,33.78866837
1/15/2021 12:17,29.33,316,33.81497273
1/15/2021 12:17,29.35,316,33.78450222
1/15/2021 12:17,29.33,316,33.7722761
1/15/2021 12:18,29.32,316,33.7891322
1/15/2021 12:18,29.32,316,33.81877525
1/15/2021 12:18,29.33,316,33.80515511
1/15/2021 12:18,29.33,316,33.81173167
1/15/2021 12:18,29.33,316,33.7985798
1/15/2021 12:18,29.35,316,33.78117311
1/15/2021 12:19,29.36,316,33.78404272
1/15/2021 12:19,29.36,316,33.75118621
1/15/2021 12:19,29.36,316,33.78404342
1/15/2021 12:19,29.36,316,33.79061575
1/15/2021 12:19,29.33,316,33.80515788
1/15/2021 12:19,29.35,316,33.8141327
1/15/2021 12:20,29.35,316,33.73516965
1/15/2021 12:20,29.33,316,33.82822159
1/15/2021 12:20,29.32,316,33.80562472
1/15/2021 12:20,29.33,316,33.81173582
1/15/2021 12:20,29.35,316,33.77460403
1/15/2021 12:20,29.36,316,33.77747475
1/15/2021 12:21,29.37,316,33.72769606
1/15/2021 12:21,29.37,316,33.72769641
1/15/2021 12:21,29.36,316,33.75776167
1/15/2021 12:21,29.37,316,33.7408354
1/15/2021 12:21,29.37,316,33.74083574
1/15/2021 12:21,29.38,316,33.72400661
1/15/2021 12:22,29.38,316,33.72400696
1/15/2021 12:22,29.39,316,33.7267937
1/15/2021 12:22,29.37,316,33.77368644
1/15/2021 12:22,29.38,316,33.73057574
1/15/2021 12:22,29.39,316,33.72355647
1/15/2021 12:22,29.38,316,33.7863655
1/15/2021 12:23,29.37,316,33.80663226
1/15/2021 12:23,29.38,316,33.76665837
1/15/2021 12:23,29.32,316,33.84185431
1/15/2021 12:23,29.32,316,33.80229762
1/15/2021 12:23,29.25,316,33.85823973
1/15/2021 12:23,29.3,316,33.84938007
1/15/2021 12:24,29.31,316,33.79294104
1/15/2021 12:24,29.31,316,33.82583447
1/15/2021 12:24,29.22,316,33.90255127
1/15/2021 12:24,29.27,316,33.86387924
1/15/2021 12:24,29.16,316,33.94169018
1/15/2021 12:24,29.22,316,33.89921107
1/15/2021 12:25,29.31,316,33.8455745
1/15/2021 12:25,29.28,316,33.8601588
1/15/2021 12:25,29.21,316,33.92281548
1/15/2021 12:25,29.19,316,33.96345737
1/15/2021 12:25,29.19,316,33.92044132
1/15/2021 12:25,29.14,316,33.91625527
1/15/2021 12:26,29.12,316,33.93703352
1/15/2021 12:26,29.14,316,33.95587307
1/15/2021 12:26,28.99,316,34.00954888
1/15/2021 12:26,29.03,316,33.9910668
1/15/2021 12:26,29.08,316,33.98198934
1/15/2021 12:26,29.27,316,33.88373045
1/15/2021 12:27,29.31,316,33.8521585
1/15/2021 12:27,29.35,316,33.82729634
1/15/2021 12:27,29.38,316,33.81274478
1/15/2021 12:27,29.38,316,33.78970499
1/15/2021 12:27,29.39,316,33.81884667
1/15/2021 12:27,29.39,316,33.81227772
1/15/2021 12:28,29.37,316,33.87587866
1/15/2021 12:28,29.42,316,33.86043582
1/15/2021 12:28,29.43,316,33.82038669
1/15/2021 12:28,29.44,316,33.82000634
1/15/2021 12:28,29.46,316,33.82239054
1/15/2021 12:28,29.44,316,33.82000703
1/15/2021 12:29,29.41,316,33.85101787
1/15/2021 12:29,29.36,316,33.91599271
1/15/2021 12:29,29.37,316,33.87921325
1/15/2021 12:29,29.44,316,33.86622772
1/15/2021 12:29,29.43,316,33.88982481
1/15/2021 12:29,29.44,316,33.8827763
1/15/2021 12:30,29.43,316,33.83028239
1/15/2021 12:30,29.47,316,33.8516688
1/15/2021 12:30,29.48,316,33.83474831
1/15/2021 12:30,29.47,316,33.82201256
1/15/2021 12:30,29.46,316,33.79273651
1/15/2021 12:30,29.46,316,33.83560774
1/15/2021 12:31,29.46,316,33.7927372
1/15/2021 12:31,29.44,316,33.82657547
1/15/2021 12:31,29.41,316,33.86091996
1/15/2021 12:31,29.38,316,33.84902874
1/15/2021 12:31,29.42,316,33.82743008
1/15/2021 12:31,29.42,316,33.84398126
1/15/2021 12:32,29.43,316,33.83028654
1/15/2021 12:32,29.48,316,33.81166131
1/15/2021 12:32,29.47,316,33.81869145
1/15/2021 12:32,29.47,316,33.79559858
1/15/2021 12:32,29.43,316,33.85672947
1/15/2021 12:32,29.39,316,33.85845748
1/15/2021 12:33,29.32,316,33.88801858
1/15/2021 12:33,29.33,316,33.8678033
1/15/2021 12:33,29.36,316,33.85322358
1/15/2021 12:33,29.42,316,33.86044688
1/15/2021 12:33,29.33,316,33.88096085
1/15/2021 12:33,29.47,316,33.8153697
1/15/2021 12:34,29.48,316,33.83143139
1/15/2021 12:34,29.47,316,33.77251134
1/15/2021 12:34,29.5,316,33.79429088
1/15/2021 12:34,29.39,316,33.80572245
1/15/2021 12:34,29.5,316,33.72847638
1/15/2021 12:34,29.47,316,33.76595434
1/15/2021 12:35,29.52,316,33.73088667
1/15/2021 12:35,29.46,316,33.79607093
1/15/2021 12:35,29.5,316,33.76798237
1/15/2021 12:35,29.54,316,33.73329438
1/15/2021 12:35,29.53,316,33.77655654
1/15/2021 12:35,29.55,316,33.71642425
1/15/2021 12:36,29.49,316,33.75847775
1/15/2021 12:36,29.55,316,33.72629093
1/15/2021 12:36,29.53,316,33.75681458
1/15/2021 12:36,29.53,316,33.74030373
1/15/2021 12:36,29.46,316,33.7795389
1/15/2021 12:36,29.43,316,33.82373165
1/15/2021 12:37,29.41,316,33.80479342
1/15/2021 12:37,29.39,316,33.79259041
1/15/2021 12:37,29.39,316,33.82552622
1/15/2021 12:37,29.38,316,33.82590708
1/15/2021 12:37,29.37,316,33.77371825
1/15/2021 12:37,29.37,316,33.81647535
1/15/2021 12:38,29.38,316,33.7732582
1/15/2021 12:38,29.35,316,33.8701923
1/15/2021 12:38,29.32,316,33.91777636
1/15/2021 12:38,29.52,316,33.85289045
1/15/2021 12:38,29.57,316,33.74188192
1/15/2021 12:38,29.59,316,33.77072414
1/15/2021 12:39,29.58,316,33.77773496
1/15/2021 12:39,29.59,316,33.7542304
1/15/2021 12:39,29.58,316,33.75137541
1/15/2021 12:39,29.58,316,33.75137576
1/15/2021 12:39,29.57,316,33.78143093
1/15/2021 12:39,29.58,316,33.75792137
1/15/2021 12:40,29.59,316,33.76740964
1/15/2021 12:40,29.6,316,33.75386003
1/15/2021 12:40,29.6,316,33.77689495
1/15/2021 12:40,29.59,316,33.73451325
1/15/2021 12:40,29.57,316,33.79138816
1/15/2021 12:40,29.58,316,33.72502156
1/15/2021 12:41,29.58,316,33.74151703
1/15/2021 12:41,29.6,316,33.73737196
1/15/2021 12:41,29.62,316,33.6970404
1/15/2021 12:41,29.58,316,33.7744225
1/15/2021 12:41,29.62,316,33.70366918
1/15/2021 12:41,29.63,316,33.69990255
1/15/2021 12:42,29.64,316,33.69953939
1/15/2021 12:42,29.64,316,33.69953974
1/15/2021 12:42,29.64,316,33.66668284
1/15/2021 12:42,29.64,316,33.69954043
1/15/2021 12:42,29.64,316,33.69954077
1/15/2021 12:42,29.65,316,33.67608256
1/15/2021 12:43,29.65,316,33.64985805
1/15/2021 12:43,29.65,316,33.6728609
1/15/2021 12:43,29.65,316,33.67939549
1/15/2021 12:43,29.66,316,33.68225744
1/15/2021 12:43,29.65,316,33.70571422
1/15/2021 12:43,29.64,316,33.7290922
1/15/2021 12:44,29.65,316,33.69586763
1/15/2021 12:44,29.66,316,33.68888167
1/15/2021 12:44,29.65,316,33.65317229
1/15/2021 12:44,29.66,316,33.23060666
1/15/2021 12:44,29.66,316,33.24025216
1/15/2021 12:44,29.66,316,33.23060735
1/15/2021 12:45,29.64,316,33.22196352
1/15/2021 12:45,29.62,316,33.25817712
1/15/2021 12:45,29.62,316,33.24217886
1/15/2021 12:45,29.63,316,33.19668884
1/15/2021 12:45,29.63,316,33.2288536
1/15/2021 12:45,29.68,316,33.21041221
1/15/2021 12:46,29.6,316,33.23987884
1/15/2021 12:46,29.59,316,33.28532098
1/15/2021 12:46,29.57,316,33.26701706
1/15/2021 12:46,29.52,316,33.2886698
1/15/2021 12:46,29.57,316,33.25091459
1/15/2021 12:46,29.49,316,33.31587278
1/15/2021 12:47,29.39,316,33.37551273
1/15/2021 12:47,29.58,316,33.26333637
1/15/2021 12:47,29.6,316,33.64545783
1/15/2021 12:47,29.57,316,33.6532379
1/15/2021 12:47,29.59,316,33.63604569
1/15/2021 12:47,29.59,316,33.65898232
1/15/2021 12:48,29.55,316,33.65412491
1/15/2021 12:48,29.6,316,33.61267661
1/15/2021 12:48,29.62,316,33.63803815
1/15/2021 12:48,29.46,316,33.67454156
1/15/2021 12:48,29.6,316,33.64546058
1/15/2021 12:48,29.59,316,33.60335029
1/15/2021 12:49,29.52,316,33.68820206
1/15/2021 12:49,29.54,316,33.71035759
1/15/2021 12:49,29.58,316,33.68237293
1/15/2021 12:49,29.57,316,33.64669917
1/15/2021 12:49,29.63,316,33.62452896
1/15/2021 12:49,29.62,316,33.66096535
1/15/2021 12:50,29.65,316,33.64002783
1/15/2021 12:50,29.68,316,33.62895065
1/15/2021 12:50,29.69,316,33.59578256
1/15/2021 12:50,29.7,316,33.63799342
1/15/2021 12:50,29.69,316,33.5990915
1/15/2021 12:50,29.63,316,33.63760177
1/15/2021 12:51,29.65,316,33.66625352
1/15/2021 12:51,29.7,316,33.63799479
1/15/2021 12:51,29.73,316,33.61048257
1/15/2021 12:51,29.62,316,33.66096879
1/15/2021 12:51,29.54,316,33.67753424
1/15/2021 12:51,29.53,316,33.71736548
1/15/2021 12:52,29.54,316,33.70049642
1/15/2021 12:52,29.73,316,33.64989289
1/15/2021 12:52,29.63,316,33.66383764
1/15/2021 12:52,29.74,316,33.61665708
1/15/2021 12:52,29.77,316,33.60560354
1/15/2021 12:52,29.79,316,33.56224484
1/15/2021 12:53,29.77,316,33.60560423
1/15/2021 12:53,29.79,316,33.60151336
1/15/2021 12:53,29.79,316,33.60151371
1/15/2021 12:53,29.77,316,33.60560525
1/15/2021 12:53,29.62,316,33.67736194
1/15/2021 12:53,29.63,316,33.67700312
1/15/2021 12:54,29.69,316,33.62198936
1/15/2021 12:54,29.47,316,33.73967308
1/15/2021 12:54,29.63,316,33.68354088
1/15/2021 12:54,29.74,316,33.59370203
1/15/2021 12:54,29.69,316,33.61868212
1/15/2021 12:54,29.62,316,33.63805157
1/15/2021 12:55,29.41,316,33.74897711
1/15/2021 12:55,29.36,316,33.76764369
1/15/2021 12:55,29.33,316,33.8216278
1/15/2021 12:55,29.36,316,33.8005038
1/15/2021 12:55,29.41,316,33.78513327
1/15/2021 12:55,29.42,316,33.79779986
1/15/2021 12:56,29.49,316,33.75851915
1/15/2021 12:56,29.48,316,33.76553696
1/15/2021 12:56,29.5,316,33.76138136
1/15/2021 12:56,29.64,316,33.66671207
1/15/2021 12:56,29.7,316,25.83674881
1/15/2021 12:56,29.75,316,33.67536637
1/15/2021 12:57,29.76,316,33.65195827
1/15/2021 12:57,29.77,316,33.61543463
1/15/2021 12:57,29.76,316,33.65195895
1/15/2021 12:57,29.68,316,33.67494388
1/15/2021 12:57,29.65,316,33.66626727
1/15/2021 12:57,29.62,316,33.69385006
1/15/2021 12:58,29.59,316,33.73123305
1/15/2021 12:58,29.75,316,33.67536912
1/15/2021 12:58,29.75,316,33.66554131
1/15/2021 12:58,29.5,316,33.75815347
1/15/2021 12:58,29.63,316,33.7328952
1/15/2021 12:58,29.57,316,33.7419236
1/15/2021 12:59,29.71,316,33.66385204
1/15/2021 12:59,29.65,316,33.67942816
1/15/2021 12:59,29.63,316,33.70987924
1/15/2021 12:59,29.69,316,33.6613504
1/15/2021 12:59,29.74,316,33.63963349
1/15/2021 12:59,29.71,316,33.68021612
1/15/2021 13:00,29.58,316,33.72183401
1/15/2021 13:00,29.64,316,33.67987983
1/15/2021 13:00,29.41,316,33.77524923
1/15/2021 13:00,29.7,316,33.71689146
1/15/2021 13:00,29.69,316,33.68434
1/15/2021 13:00,29.65,316,33.70574964
1/15/2021 13:01,29.65,316,33.71228524
1/15/2021 13:01,29.62,316,33.73989893
1/15/2021 13:01,29.62,316,33.71687702
1/15/2021 13:01,29.6,316,33.71438368
1/15/2021 13:01,29.57,316,33.72883845
1/15/2021 13:01,29.58,316,33.7612842
1/15/2021 13:02,29.55,316,33.74284849
1/15/2021 13:02,29.55,316,33.73298207
1/15/2021 13:02,29.58,316,33.73492705
1/15/2021 13:02,29.62,316,33.74644153
1/15/2021 13:02,29.65,316,33.71891367
1/15/2021 13:02,29.65,316,33.71891402
1/15/2021 13:03,29.64,316,33.69626992
1/15/2021 13:03,29.63,316,33.7164249
1/15/2021 13:03,29.62,316,33.71688115
1/15/2021 13:03,29.58,316,33.74488063
1/15/2021 13:03,29.57,316,33.74193359
1/15/2021 13:03,29.59,316,33.74442118
1/15/2021 13:04,29.49,316,33.79481955
1/15/2021 13:04,29.39,316,33.81235308
1/15/2021 13:04,29.27,316,33.86071465
1/15/2021 13:04,29.22,316,33.8894508
1/15/2021 13:04,29.28,316,33.84049053
1/15/2021 13:04,29.33,316,33.85462327
1/15/2021 13:05,29.36,316,33.81700015
1/15/2021 13:05,29.39,316,33.8024566
1/15/2021 13:05,29.41,316,33.77525959
1/15/2021 13:05,29.41,316,33.77525994
1/15/2021 13:05,29.41,316,33.78839204
1/15/2021 13:05,29.35,316,33.79117538
1/15/2021 13:06,29.33,316,33.85138195
1/15/2021 13:06,29.35,316,33.82404509
1/15/2021 13:06,29.32,316,33.82545311
1/15/2021 13:06,29.32,316,33.81887563
1/15/2021 13:06,29.31,316,33.82592275
1/15/2021 13:06,29.3,316,33.84946942
1/15/2021 13:07,29.25,316,33.81880983
1/15/2021 13:07,29.21,316,33.88659314
1/15/2021 13:07,29.24,316,33.86539256
1/15/2021 13:07,29.22,316,33.85650043
1/15/2021 13:07,29.22,316,33.85650078
1/15/2021 13:07,29.21,316,33.84704058
1/15/2021 13:08,29.22,316,33.87293399
1/15/2021 13:08,29.24,316,33.85221731
1/15/2021 13:08,29.22,316,33.85975245
1/15/2021 13:08,29.21,316,33.86356703
1/15/2021 13:08,29.2,316,33.87063439
1/15/2021 13:08,29.22,316,33.8499125
1/15/2021 13:09,29.22,316,33.84991284
1/15/2021 13:09,29.19,316,33.82829295
1/15/2021 13:09,29.15,316,33.87300711
